date,revenue,spend,clicks,impressions,conversions,budget,roas,ctr,cvr,cpc,cpm,revenue_lag_1,spend_lag_1,revenue_lag_3,spend_lag_3,revenue_lag_7,spend_lag_7,revenue_lag_14,spend_lag_14,revenue_lag_30,spend_lag_30,revenue_lag_60,spend_lag_60,revenue_roll_mean_3,revenue_roll_mean_7,revenue_roll_mean_14,revenue_roll_mean_30,revenue_roll_mean_60,revenue_roll_std_7,revenue_roll_std_14,revenue_roll_std_30,spend_roll_mean_7,spend_roll_mean_14,spend_roll_mean_30,revenue_growth,spend_growth,conversion_growth,click_growth,day_of_week,week_of_year,month,quarter,is_weekend,campaign_age,channel_share,budget_utilization,channel_revenue_share,spend_x_clicks,spend_x_conversions,ctr_x_cvr,roas_x_budget
2024-05-02,5054.231733159543,1205.024571,2196.0,239196.0,59.95536799999999,1833.9,4.194297655661283,0.009180755531028947,0.027302080145719488,0.5487361434426229,5.0378123839863544,5434.185274056907,1272.458361,5747.642006972189,1317.767242,3949.19665144035,1310.6471040000001,5511.464863110586,1065.65533,5185.486608431498,618.746007,3591.580470804661,707.321923,4793.664801551627,4760.8098422244375,4853.344928087348,4421.978427347785,4776.8840907314625,882.7002740082628,948.8675817456461,1152.3982748152796,1333.2918329999998,1280.1743878571428,1020.9541427,-0.06991913630756796,-0.052994889315674865,0.3743517170821,-0.04935064935064937,3,18,5,2,0,123,0.0004451367549940651,0.6570830312448879,0.0004451367549940651,2646233.957916,72247.69160334712,0.00025065372330640976,7691.922470717228
2024-05-03,4376.978323364837,1318.801655,2309.0,256089.0,44.155302,1833.9,3.3189056950075155,0.00901639664335446,0.01912312776093547,0.5711570614984842,5.1497786121231295,5054.231733159543,1205.024571,3892.577397438432,1484.614957,3644.006377978736,1367.393578,4261.2816489409215,1087.160121,2179.0767754793806,573.195645,2958.1932125271396,682.6718129999999,4955.1317768604285,4865.520120136737,4861.608976260485,4495.241812277301,4800.530509245425,763.5755369118301,943.8047399359401,1071.9467178662783,1326.3501297142855,1296.7202117142858,1045.8076763666666,-0.13399730078686678,0.09441889131404291,-0.2635304648617951,0.051457194899817926,4,18,5,2,0,124,0.00038548963134383554,0.7191240825563008,0.00038548963134383554,3045113.021395,58232.08535462481,0.00017242170495413705,6086.541154074283
2024-05-04,5100.865346436807,1425.3328060000001,2703.0,295535.0,52.316798,1833.9,3.5787188262029006,0.009146124824470876,0.019355086200517943,0.527315133555309,4.822890033329386,4376.978323364837,1318.801655,5434.185274056907,1272.458361,4014.9294051924494,1376.490175,3727.221593927878,1135.70702,3298.400900791217,641.956158,5234.991205847572,757.246788,4844.025134320395,5020.653826028788,4959.726387153979,4555.323960465486,4798.295078255245,666.0459378160184,886.4625698905494,1052.8954982067655,1333.3276484285714,1317.4077678571427,1071.9202312999998,0.1653851057949669,0.08077875137334445,0.18483614946173388,0.17063663923776518,5,18,5,2,1,125,0.00044924387480649856,0.7772140280277006,0.00044924387480649856,3852674.5746180005,74568.8484942752,0.00017702403437833085,6563.0124553734995
2024-05-05,5003.593249419355,1320.1849590000002,2620.0,285197.0,57.850724,1833.9,3.790069880215439,0.0091866323979565,0.022080429007633587,0.5038873889312978,4.629028212077968,5100.865346436807,1425.3328060000001,5054.231733159543,1205.024571,5538.096700772807,1309.293947,5099.850645168078,1242.8162459999999,4077.7324815309767,716.62079,5537.246212078592,795.380228,4827.1456397403335,4944.296190121153,4952.850858886214,4586.185986061766,4789.400862210925,626.2898240708785,885.6650788703715,1051.9826399860624,1334.8835072857144,1322.9341045,1092.0390369333334,-0.019069724529270582,-0.07377073379450438,0.1057772304795872,-0.030706622271550077,6,18,5,2,1,126,0.0004406769178674765,0.7198783788647146,0.0004406769178674765,3458884.5925800004,76373.65569206032,0.0002028447844823052,6950.609153327094
2024-05-06,3834.4898545929823,1338.087874,2178.0,222303.0,54.299822000000006,1833.9,2.86564875827653,0.009797438631057611,0.02493104775022957,0.6143654150596878,6.019207451091528,5003.593249419355,1320.1849590000002,4376.978323364837,1318.801655,5747.642006972189,1317.767242,6306.499771263974,1268.332107,4209.964435863937,858.340869,6051.98355571836,709.359821,4646.316150149715,4670.988739781266,4776.2787219811435,4573.670166686069,4752.4426338588355,634.67321334891,840.2889658463719,1058.8243613477694,1337.7864547142856,1327.9166592857143,1108.0306037666667,-0.23365276443324845,0.013560914232473076,-0.06138042455613857,-0.16870229007633586,0,19,5,2,0,127,0.00033771153778581705,0.7296405878183106,0.00033771153778581705,2914355.389572,72657.93337855845,0.00024426041034084116,5255.313257803329
2024-05-07,5791.360733800698,1197.112278,2056.0,222486.0,57.360338999999996,1833.9,4.837775737691246,0.009241030896326061,0.027898997568093383,0.5822530535019456,5.38061845689167,3834.4898545929823,1338.087874,5100.865346436807,1425.3328060000001,3892.577397438432,1484.614957,4887.57624526249,1253.059922,5279.7171401886035,842.439424,6820.482684742912,674.188058,4876.481279271012,4942.243502118733,4840.834756876729,4590.724953139804,4735.290601343132,652.0628409025708,883.122594009551,1074.592205468247,1296.7146434285714,1323.920399,1119.8530322333331,0.5103340870399644,-0.10535600743363438,0.05636329710252075,-0.05601469237832879,1,19,5,2,0,128,0.0005100572471046044,0.6527685686242434,0.0005100572471046044,2461262.843568,68666.76608714224,0.0002578154985032766,8871.996925351976
2024-05-08,6000.370898656334,1151.208198,2010.0,203356.0,57.967945,2080.9,5.2122378116146235,0.009884144062629083,0.028839773631840798,0.5727403970149254,5.661048594582899,5791.360733800698,1197.112278,5003.593249419355,1320.1849590000002,5434.185274056907,1272.458361,6389.533541648119,1291.676079,3829.6278864023966,742.408058,5011.822592158427,760.9066760000001,5208.740495683338,5023.127162775794,4813.037425234458,4663.083053548269,4751.766406451429,750.8825258001801,835.4644108676133,1094.4761924509116,1279.3931915714286,1313.8869789285714,1133.4797035666666,0.03608999239777444,-0.03834567637773412,0.01059278955795584,-0.02237354085603116,2,19,5,2,0,129,0.0005284652092750393,0.553226103128454,0.0005284652092750393,2313928.47798,66733.17350521311,0.000285056477310726,10846.14566218887
2024-05-09,4676.279498162096,1184.964866,1972.0,209970.0,63.433005,2080.9,3.9463444295588896,0.009391817878744583,0.03216683823529412,0.600894962474645,5.643496051816926,6000.370898656334,1151.208198,3834.4898545929823,1338.087874,5054.231733159543,1205.024571,3949.19665144035,1310.6471040000001,3379.9604216915573,803.890411,3717.699081183023,718.194605,5489.337043539709,4969.133986347587,4864.971914286012,4706.29368943062,4767.742746734414,761.7825993195082,799.4580537294801,1067.3237822022402,1276.5275194285714,1304.9096762142856,1146.1821854,-0.2206682591555702,0.02932281759167954,0.09427727686396348,-0.018905472636815968,3,19,5,2,0,130,0.00041184971152003234,0.5694482512374454,0.00041184971152003234,2336750.715752,75165.88226980233,0.00030210508644092017,8211.948123469094
2024-05-10,3166.323429045235,1172.316462,2065.0,216688.0,45.593766,2080.9,2.700911854162153,0.009529830908956656,0.022079305569007265,0.5677077297820823,5.410158670530902,4676.279498162096,1184.964866,5791.360733800698,1197.112278,4376.978323364837,1318.801655,3644.006377978736,1367.393578,3021.4087830149115,834.500807,4287.918191898288,815.269744,4614.324608621222,4796.183287159072,4830.851703647904,4711.124177631631,4749.049500686863,1014.2296204201517,863.2266182746655,1059.7363509479937,1255.6010632857142,1290.9755965,1157.4427072333335,-0.32289688195718724,-0.010674075124856963,-0.28122960594409796,0.04716024340770786,4,19,5,2,0,131,0.0002788647238352468,0.5633699178240185,0.0002788647238352468,2420833.49403,53450.322446375896,0.00021041204865982426,5620.327477326025
2024-05-11,4470.2761936355855,1165.257781,2430.0,254007.0,54.787368,2080.9,3.836298084874651,0.009566665485596853,0.02254624197530864,0.4795299510288066,4.587502631817233,3166.323429045235,1172.316462,6000.370898656334,1151.208198,5100.865346436807,1425.3328060000001,4014.9294051924494,1376.490175,5448.784025622805,808.99779,5324.211312318885,1094.907522,4104.2930402809725,4706.099122473184,4863.376474250987,4678.507249898724,4734.8172487088095,1010.6556054445352,838.3389244827556,1051.2741473369365,1218.4474882857141,1275.8875683571428,1169.3180402666667,0.41181919466247985,-0.006021139537661813,0.20164164548284957,0.1767554479418887,5,19,5,2,1,132,0.000393706569824853,0.559977788937479,0.000393706569824853,2831576.40783,63841.40686251041,0.00021569235493510019,7982.952684815662
2024-05-12,4666.038598004673,1351.696755,2645.0,280739.0,51.960694000000004,2080.9,3.451986239328268,0.009421562376442176,0.019644874858223065,0.5110384706994329,4.814780828456324,4470.2761936355855,1165.257781,4676.279498162096,1184.964866,5003.593249419355,1320.1849590000002,5538.096700772807,1309.293947,3641.074959075981,761.20318,5022.999423082072,1028.727869,4100.879406895165,4657.877029413944,4801.086609767548,4712.67270452968,4728.867901624186,1002.1121872607288,816.4619946036576,1032.8903873053357,1222.9491734285714,1278.916340357143,1189.0011594333334,0.04379201550181566,0.15999805110934506,-0.05159353521052512,0.08847736625514413,6,19,5,2,1,133,0.0004109477740337897,0.6495731438319957,0.0004109477740337897,3575237.916975,70235.10146734797,0.00018508541385414925,7183.238165418194
2024-05-13,6789.708867187493,1469.480353,2508.0,270235.0,65.106419,2080.9,4.6204829165126595,0.009280811145854533,0.02595949720893142,0.5859172061403508,5.437786937295317,4666.038598004673,1351.696755,3166.323429045235,1172.316462,3834.4898545929823,1338.087874,5747.642006972189,1317.767242,2347.6875696185903,782.732784,4869.426569836561,1103.949437,5308.674552942583,5080.051174070301,4875.519956925784,4860.74008111531,4760.872606580035,1200.3122164052345,946.5329158638604,1000.0382769538959,1241.7195275714287,1289.7529911428571,1211.8927450666667,0.45513345519493975,0.08713759026520718,0.2529936378447908,-0.05179584120982983,0,20,5,2,0,134,0.0005979838543344577,0.7061753822865106,0.0005979838543344577,3685456.7253239998,95672.60357468591,0.00024092519103743036,9614.762900971193
2024-05-14,3662.536704018101,1298.787044,2175.0,230155.0,52.176434,2080.9,2.819967076926047,0.009450153157654625,0.023989165057471264,0.5971434685057471,5.643097234472421,6789.708867187493,1469.480353,4470.2761936355855,1165.257781,5791.360733800698,1197.112278,3892.577397438432,1484.614957,3071.3240986694195,732.751517,5660.814578597101,1160.816957,5039.4280564034225,4775.93345552993,4859.088478824332,4880.447167960267,4727.5679753370505,1258.3368240818259,966.691092118057,968.9000304702363,1256.244494142857,1276.4795687857143,1230.7605959666664,-0.46057529480859216,-0.11615895962917988,-0.19859769894578294,-0.13277511961722488,1,20,5,2,0,135,0.00032256726433358665,0.6241467845643711,0.00032256726433358665,2824861.8207,67766.0764813211,0.00022670128391736005,5868.069490375411
2024-05-15,5021.1676968953225,1346.373966,2228.0,220852.0,51.742998,2080.9,3.7294004665085168,0.010088203865031786,0.023223966786355476,0.6042971122082585,6.0962724630069,3662.536704018101,1298.787044,4666.038598004673,1351.696755,6000.370898656334,1151.208198,5434.185274056907,1272.458361,3807.70521874724,704.269547,5807.278199832372,1384.361353,5157.804422700306,4636.047283849786,4829.58722331279,4920.89591723187,4714.466133621433,1149.230552069432,954.0093730596775,947.6685500242128,1284.1253181428572,1281.7592548571429,1252.1640766000003,0.3709535501409973,0.03663951085733208,-0.008307121947046081,0.024367816091954042,2,20,5,2,0,136,0.0004422247361974001,0.6470152174539863,0.0004422247361974001,2999721.196248,69665.42542999008,0.00023428811149548115,7760.509430757573
2024-05-16,3774.6182369804533,800.8794409999999,1568.0,146676.0,36.633452000000005,2080.9,4.71309168864088,0.010690228803621587,0.02336317091836735,0.5107649496173469,5.460194176279691,5021.1676968953225,1346.373966,6789.708867187493,1469.480353,4676.279498162096,1184.964866,5054.231733159543,1205.024571,5337.652804812964,882.214373,6256.455398989927,1329.389309,4152.774212631292,4507.238532252409,4738.186259299998,4868.794764970785,4673.102180921275,1193.6418140271453,991.3967221791606,966.740436142792,1229.2559717142856,1252.8917455714286,1249.4529122,-0.24825887824571824,-0.405158253780436,-0.29201141379554374,-0.296229802513465,3,20,5,2,0,137,0.0003324385192565249,0.3848716617809601,0.0003324385192565249,1255778.963488,29338.978559660332,0.00024975764269546486,9807.472494892807
2024-05-17,3305.4978802596993,910.34165,1740.0,156358.0,52.017295,2080.9,3.631052012461145,0.011128308113431996,0.02989499712643678,0.5231848563218391,5.8221622814310745,3774.6182369804533,800.8794409999999,3662.536704018101,1298.787044,3166.323429045235,1172.316462,4376.978323364837,1318.801655,6270.941462590129,955.006168,4878.746792466388,1353.3488129999998,4033.7612713784924,4527.120596711618,4661.651941935345,4769.946645559771,4646.881365717831,1168.4779905498663,1060.3844289795798,970.0298310752917,1191.8309985714284,1223.7160309285714,1247.9640949333334,-0.12428286180698156,0.13667751149077145,0.41993975888485724,0.10969387755102034,4,20,5,2,0,138,0.00029112210870844865,0.43747496275649955,0.00029112210870844865,1583994.471,47353.51015883675,0.00033268073907315263,7555.856132730397
2024-05-18,3173.7199346885436,924.756126,1994.0,195063.0,55.100359000000005,2080.9,3.4319534042086937,0.01022233842399635,0.027633078736208627,0.46376937111334,4.740807462204518,3305.4978802596993,910.34165,5021.1676968953225,1346.373966,4470.2761936355855,1165.257781,5100.865346436807,1425.3328060000001,5511.464863110586,1065.65533,5784.92343467319,1407.6059870000001,3417.9453506428995,4341.898274004898,4523.998698239041,4692.02181461237,4603.361307384753,1276.7377563147704,1122.2625570483349,1001.7863422371953,1157.4736192857142,1187.9605537857144,1243.2674548,-0.039866292566129946,0.01583413875438966,0.05926997934052536,0.1459770114942529,5,20,5,2,1,139,0.0002795161495502089,0.44440200201835744,0.0002795161495502089,1843963.715244,50954.39453004924,0.00028247468253846195,7141.551838817871
2024-05-19,3298.2816021267104,999.851238,2077.0,191756.0,39.914369,2080.9,3.2987723340966753,0.010831473330691087,0.019217317766008667,0.4813920259990371,5.21418489121592,3173.7199346885436,924.756126,3774.6182369804533,800.8794409999999,4666.038598004673,1351.696755,5003.593249419355,1320.1849590000002,4261.2816489409215,1087.160121,5849.9366947683375,1329.077877,3259.166472358318,4146.504417450903,4402.1907234324235,4659.921813051896,4560.833722507393,1322.6975771961993,1158.1750604488482,1031.0651134304628,1107.2099739999999,1165.0795737142857,1240.3571587,0.03924784480089638,0.08120531444849277,-0.2756060083020512,0.041624874623871655,6,20,5,2,1,140,0.00029048655600709964,0.48048980633379784,0.00029048655600709964,2076691.0213259999,39908.43125863882,0.00020815186486993888,6864.415350021772
2024-05-20,5784.938225211478,1043.1597060000001,1938.0,187196.0,70.385539,2080.9,5.545592100555576,0.010352785315925555,0.036318647574819396,0.5382661021671827,5.572553398576893,3298.2816021267104,999.851238,3305.4978802596993,910.34165,6789.708867187493,1469.480353,3834.4898545929823,1338.087874,3727.221593927878,1135.70702,7658.5887618876795,1463.787322,4085.6465873422444,4002.9657543114727,4541.508464190888,4728.512367428016,4529.60621356279,1004.2314996153942,1201.1461652915127,1035.3136303131491,1046.3070244285714,1144.0132760000001,1237.2722482333334,0.753924898796206,0.04331491161288148,0.763413546635298,-0.06692344727973043,0,21,5,2,0,141,0.0005094916033464106,0.5013021798260369,0.0005094916033464106,2021643.5102280003,73423.35816989154,0.0003759991613068655,11539.822602046099
2024-05-21,2740.7027924702775,1010.147473,1629.0,166504.0,31.357955,2080.9,2.7131709633750454,0.009783548743573728,0.019249818907305094,0.6201028072437078,6.066806040695719,5784.938225211478,1043.1597060000001,3173.7199346885436,924.756126,3662.536704018101,1298.787044,5791.360733800698,1197.112278,5099.850645168078,1242.8162459999999,9268.69697328101,1367.278323,3941.3075399361555,3871.2751955189265,4323.6043255244285,4649.8741056714225,4420.806310549277,1111.0733888561333,1233.250764178506,1094.0644024362787,1005.0728,1130.6586470714285,1229.5166224666668,-0.5262347347935445,-0.0316463843552639,-0.5544829883308842,-0.1594427244582043,1,21,5,2,0,142,0.00024137942457987444,0.48543777836513047,0.00024137942457987444,1645530.233517,31676.159001697713,0.00018833154158458655,5645.837457687132
2024-05-22,2565.077174346252,726.064615,1321.0,135709.0,2.0015609999999997,2080.9,3.5328497235005067,0.009734063326676933,0.0015151862225586674,0.5496325624526873,5.350158169318173,2740.7027924702775,1010.147473,3298.2816021267104,999.851238,5021.1676968953225,1346.373966,6000.370898656334,1151.208198,6306.499771263974,1268.332107,6371.551313576162,1296.742669,3696.9060640093358,3520.405120869059,4078.226202359423,4525.160019107499,4357.365074895445,1074.6345342600312,1215.5948999303205,1111.8126257883305,916.4571784285714,1100.2912482857143,1211.4410394,-0.0640805046816948,-0.28122909336823143,-0.9361705506625033,-0.18907305095150395,2,21,5,2,0,143,0.000225911709233019,0.3489185520688164,0.000225911709233019,959131.356415,1453.2626168640147,1.4748918642094479e-05,7351.506989632205
2024-05-23,3157.057927947383,910.001927,1478.0,142411.0,3.0,2076.0,3.469287079814484,0.010378411779988906,0.0020297699594046007,0.6156981914749662,6.389969363321653,2565.077174346252,726.064615,5784.938225211478,1043.1597060000001,3774.6182369804533,800.8794409999999,4676.279498162096,1184.964866,4887.57624526249,1253.059922,8518.107286035858,1491.0449640000002,2820.9459649213045,3432.1822195786203,3969.7103759155148,4467.476075196994,4268.0142522606375,1075.6354869999661,1225.8669193204717,1136.9685468659566,932.046105,1080.6510383571429,1200.0057729,0.23078477307490997,0.2533346319321732,0.49883016305773364,0.11884935654806972,3,21,5,2,0,144,0.00027804869178332635,0.43834389547206165,0.00027804869178332635,1344982.848106,2730.005781,2.106578845735231e-05,7202.239977694869
2024-05-24,2891.1286142337094,761.570521,1377.0,133469.0,187.032171,2080.9,3.796271697120626,0.010317002450007117,0.1358258322440087,0.5530650116194626,5.70597307989121,3157.057927947383,910.001927,2740.7027924702775,1010.147473,3305.4978802596993,910.34165,3166.323429045235,1172.316462,6389.533541648119,1291.676079,4547.257787962503,1358.729983,2871.087905509115,3372.9866101463367,3950.053603428977,4350.8625776165145,4240.412099365158,1094.997065913692,1241.8424506434683,1112.1714082590452,910.7930865714286,1051.3120425714285,1182.3355876333335,-0.08423327027343219,-0.1631110897636594,61.344057,-0.06833558863328826,4,21,5,2,0,145,0.0002546277411791672,0.3659813162573886,0.0002546277411791672,1048682.607417,142438.18791223108,0.0014013154440356936,7899.661774538311
2024-05-25,2605.744357511298,697.719024,1392.0,122147.0,163.207459,2090.9,3.734661472425751,0.011396104693525014,0.11724673778735632,0.5012349310344828,5.712125750120756,2891.1286142337094,761.570521,2565.077174346252,726.064615,3173.7199346885436,924.756126,4470.2761936355855,1165.257781,3949.19665144035,1310.6471040000001,5451.374136863166,1329.52441,2884.6436332307967,3291.847241978158,3816.8727579915285,4306.080834485546,4192.9849363759595,1132.620834831832,1281.119120681382,1155.1201154063515,878.359214857143,1017.9164170714286,1161.9046516333333,-0.098710329010407,-0.0838418705022328,-0.12738296236747426,0.01089324618736387,5,21,5,2,1,146,0.00022949335307219482,0.333693157970252,0.00022949335307219482,971224.881408,113872.94900300002,0.001336156098798988,7808.803672695003
2024-05-26,1707.7380577846104,741.506941,1567.0,113072.0,2.1199529999999998,2090.9,2.3030641567313537,0.013858426489316542,0.0013528736439055518,0.4732016215698787,6.5578298871515495,2605.744357511298,697.719024,3157.057927947383,910.001927,3298.2816021267104,999.851238,4666.038598004673,1351.696755,3644.006377978736,1367.393578,3879.922691619397,660.3482280000001,2401.5370098432063,3064.6267356435724,3605.5655765472375,4241.538557145742,4156.781859145381,1280.9460130397217,1371.0949310295307,1244.0595864128272,841.4528867142857,974.331430357143,1141.0417637333335,-0.3446256334156885,0.06275866859551193,-0.987010685583923,0.1257183908045978,6,21,5,2,1,147,0.00015040406090499942,0.35463529628389684,0.00015040406090499942,1161941.376547,1571.9598640937727,1.8748699943398896e-05,4815.476845309588
2024-05-27,1710.9394292393526,828.620422,1708.0,132558.0,208.42925300000002,2086.0,2.0648048054496932,0.01288492584378159,0.12203117857142858,0.48514076229508196,6.251002745967803,1707.7380577846104,741.506941,2891.1286142337094,761.570521,5784.938225211478,1043.1597060000001,6789.708867187493,1469.480353,4014.9294051924494,1376.490175,2434.1030557429935,643.471232,2008.1406148450876,2482.6269076475546,3242.7963309795136,4164.738891280639,4144.729132036986,563.6553696877731,1111.0333171612344,1326.890037279625,810.8044175714285,928.5557210000001,1122.7794386333333,0.0018746267556368768,0.11748167978376345,97.31786506587648,0.08998085513720477,0,22,5,2,0,148,0.00015068601238172837,0.3972293489932886,0.00015068601238172837,1415283.680776,172708.73557800477,0.0015723626865221261,4307.1828241680605
2024-05-28,1165.7254302750764,650.873527,1450.0,105073.0,4.02233,2090.9,1.7910168134324451,0.013799929572773215,0.0027740206896551727,0.4488782944827586,6.194488850608624,1710.9394292393526,828.620422,2605.744357511298,697.719024,2740.7027924702775,1010.147473,3662.536704018101,1298.787044,5538.096700772807,1309.293947,3584.321973440149,610.943956,1528.1343057663469,2257.630141619669,3064.452668569298,4018.993182264048,4104.419189650902,732.519144275982,1232.2551712780034,1408.4620332662532,759.479568142857,882.2761840714286,1100.8320913,-0.31866353048317253,-0.21450943071253437,-0.9807017012146563,-0.1510538641686182,1,22,5,2,0,149,0.00010266787568173575,0.3112886924290975,0.00010266787568173575,943766.6141499999,2618.02811385791,3.8281290150657164e-05,3744.8370552058996
2024-05-29,1380.5314871480493,485.014267,1407.0,86948.0,5.002763,2090.9,2.846372944217019,0.016182085844412754,0.0035556240227434255,0.34471518621179814,5.5782107351520445,1165.7254302750764,650.873527,1707.7380577846104,741.506941,2565.077174346252,726.064615,5021.1676968953225,1346.373966,5747.642006972189,1317.767242,2403.9533495554697,648.95679,1419.0654488874932,2088.409329162783,2804.407225015921,3873.4228316032436,4087.362158610778,784.6267019575264,1170.141755975941,1448.741727810806,725.0438041428572,820.7504912857142,1073.0736588,0.18426814007333192,-0.2548256352727647,0.24374752941702926,-0.02965517241379312,2,22,5,2,0,150,0.00012158629417888927,0.23196435362762446,0.00012158629417888927,682415.0736690001,2426.411429419721,5.7537413166490314e-05,5951.4811890633655
2024-05-30,1108.8410294303228,410.34236,1126.0,71249.0,4.25403,2090.9,2.702233884482028,0.015803730578674787,0.0037780017761989346,0.36442483126110126,5.7592718494294655,1380.5314871480493,485.014267,1710.9394292393526,828.620422,3157.057927947383,910.001927,3774.6182369804533,800.8794409999999,3892.577397438432,1484.614957,2693.6491348348745,577.308661,1218.3659822844832,1795.806915088917,2613.994567333769,3780.6316193363064,4060.948690187369,696.6665134352245,1216.1113964352874,1534.1061038070256,653.663866,792.8549855,1037.2645722333334,-0.19680134806558758,-0.15395816593576628,-0.14966389573121885,-0.1997157071783937,3,22,5,2,0,151,9.765794757818476e-05,0.1962515471806399,9.765794757818476e-05,462045.49736,1745.6087097108,5.970652219680276e-05,5650.100829063473
2024-05-31,1584.49665281381,338.251728,1079.0,64993.0,12.056657,2090.9,4.6843711994689645,0.016601787884849138,0.01117391751621872,0.3134863095458758,5.204433215884787,1108.8410294303228,410.34236,1165.7254302750764,650.873527,2891.1286142337094,761.570521,3305.4978802596993,910.34165,5434.185274056907,1272.458361,2881.5504095043216,686.3823170000001,1357.9563897973942,1609.1452063146457,2491.065908230491,3652.3086652948696,4039.33112757586,502.17686680418,1227.7615285245931,1551.9257256548035,593.1897527142856,751.9914196428571,1006.1243511333334,0.4289664710800425,-0.17568410923990385,1.8341730077126863,-0.04174067495559508,4,22,5,2,0,152,0.00013954993272371845,0.16177326892725621,0.00013954993272371845,364973.614512,4078.185064153296,0.00018550700844706354,9794.551740969659
2024-06-01,3079.512972624696,342.445325,1147.0,71212.0,33.574331,2086.0,8.992714304465087,0.016106835926529235,0.02927143068875327,0.29855738884045335,4.808814876706173,1584.49665281381,338.251728,1380.5314871480493,485.014267,2605.744357511298,697.719024,3173.7199346885436,924.756126,5054.231733159543,1205.024571,5185.486608431498,618.746007,1924.2835516229432,1676.826437045131,2484.3368395116445,3586.484706610375,4004.2315669790796,664.5544736143335,1223.9846129204664,1532.166069730287,542.4363671428572,710.397791,977.3717096,0.9435275973325528,0.012397858319292965,1.784713125703087,0.06302131603336414,5,22,6,2,1,153,0.0002712191454544479,0.16416362655800576,0.0002712191454544479,392784.78777500003,11497.372690952576,0.00047147013143852156,18758.802039114173
2024-06-02,5358.552699075094,421.514825,1257.0,73892.0,34.499531000000005,2090.9,12.712607911418287,0.017011313809343367,0.02744592760540971,0.33533398965791567,5.704471729009906,3079.512972624696,342.445325,1108.8410294303228,410.34236,1707.7380577846104,741.506941,3298.2816021267104,999.851238,4376.978323364837,1318.801655,2179.0767754793806,573.195645,3340.8541081712006,2198.3713858009146,2631.4990607222435,3619.2038524673835,4057.222832372342,1543.7985995384136,1435.034574349329,1559.8594281091591,496.7232077142857,669.0880472142857,947.4621486,0.7400649864799733,0.23089671321984007,0.02755676650712724,0.09590235396687019,6,22,6,2,1,154,0.0004719389386683038,0.20159492323879666,0.0004719389386683038,529844.135025,14542.063772047077,0.00046689128728414454,26580.791881984496
2024-06-03,4035.0896343899385,389.483911,1138.0,74702.0,33.967675,2090.9,10.360093242439323,0.015233862547187492,0.029848572056239017,0.3422529973637961,5.213835118202993,5358.552699075094,421.514825,1584.49665281381,338.251728,1710.9394292393526,828.620422,5784.938225211478,1043.1597060000001,5100.865346436807,1425.3328060000001,3298.400900791217,641.956158,4157.718435363243,2530.3928436795695,2506.5098756635625,3583.6779953991545,4069.500977932321,1666.5413770540883,1195.4526265273512,1536.9187629536527,433.98942042857146,622.3969189999999,912.9338521000001,-0.2469814405135159,-0.07599000580821802,-0.01541632551468608,-0.09466984884645979,0,23,6,2,0,155,0.0003553787797615863,0.18627572385097324,0.0003553787797615863,443232.690718,13229.862906576924,0.00045470904393456673,21661.91896061638
2024-06-04,4941.689492603531,449.814281,1233.0,81959.0,41.367574,2086.0,10.986066252982154,0.01504410741956344,0.03355034387672344,0.3648128799675588,5.488284154272258,4035.0896343899385,389.483911,3079.512972624696,342.445325,1165.7254302750764,650.873527,2740.7027924702775,1010.147473,5003.593249419355,1320.1849590000002,4077.7324815309767,716.62079,4778.443942022855,3069.8162811550633,2663.7232113873656,3581.614536838627,4083.9002614501965,1759.7041339487857,1361.7754178613989,1534.9869975384797,405.26667100000003,582.3731195714286,883.9214961666665,0.22467898866158897,0.15489823403770853,0.21785120706671846,0.0834797891036907,1,23,6,2,0,156,0.0004352249245902091,0.21563484228187918,0.0004352249245902091,554621.008473,18607.725555524292,0.00050473497724472,22916.93420372077
2024-06-05,3451.00101245549,495.262805,1325.0,92006.0,29.513613,2090.9,6.96801976166066,0.014401234702084646,0.022274424905660378,0.37378324905660376,5.382940297371911,4941.689492603531,449.814281,5358.552699075094,421.514825,1380.5314871480493,485.014267,2565.077174346252,726.064615,3834.4898545929823,1338.087874,4209.964435863937,858.340869,4142.5933798163205,3365.597641913269,2727.003485538026,3568.8315754340438,4071.2508710600564,1594.7081355077746,1377.3339225605728,1534.4051890251062,406.73074785714283,565.887276,855.8273272,-0.30165563465272904,0.10103841945382785,-0.2865519984323953,0.07461476074614759,2,23,6,2,0,157,0.0003039368737462634,0.23686584963412885,0.0003039368737462634,656223.216625,14616.994760064465,0.00032077922092037475,14569.432519656275
2024-06-06,4094.4946818559793,582.0226240000001,1361.0,104965.0,34.988995,2090.9,7.034940761780385,0.012966226837517268,0.02570829904481999,0.42764336811168263,5.544920916495975,3451.00101245549,495.262805,4035.0896343899385,389.483911,1108.8410294303228,410.34236,3157.057927947383,910.001927,5791.360733800698,1197.112278,5279.7171401886035,842.439424,4162.3950623050005,3792.1195922597913,2793.9632536743543,3512.2693737025534,4051.4971634211784,1253.2263624134316,1421.914969489443,1479.9613997858855,431.2564998571429,542.4601829285714,835.3243387333333,0.18646580139442626,0.17517935553428043,0.18552055961430414,0.0271698113207548,3,23,6,2,0,158,0.00036061070648267697,0.27835985652111533,0.00036061070648267697,792132.7912640001,20364.386681022883,0.0003333396370218645,14709.357638806609
