date,channel,campaign_id,campaign_name,campaign_type,revenue,spend,clicks,impressions,conversions,budget
2025-12-18,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,344.43156,167.264467,288.0,27611.0,6.001012,30.0
2025-12-19,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,710.82697973,120.540576,244.0,19844.0,7.86803,30.0
2025-12-20,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,581.41472476,165.563583,361.0,27276.0,9.499544,30.0
2025-12-21,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,520.93388901,169.798392,303.0,21616.0,9.495907,30.0
2025-12-22,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,347.96672396,35.413562,186.0,10637.0,7.024922,30.0
2025-12-23,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,0.39468,26.588656,150.0,7281.0,0.0,30.0
2025-12-24,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,328.06149918,18.909366,114.0,5757.0,3.667678,30.0
2025-12-25,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,982.26408449,60.9993,197.0,12824.0,13.785699,30.0
2025-12-26,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,348.88006394,35.615707,199.0,10136.0,5.925224,30.0
2025-12-27,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,394.64451002,35.740162,228.0,10283.0,6.213421,30.0
2025-12-28,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,442.4020052,31.305119,168.0,6821.0,6.0152920000000005,30.0
2025-12-29,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,887.136172392,15.019339,234.0,4773.0,6.367739,30.0
2025-12-30,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,1382.53848501,15.664462,135.0,5450.0,14.37593,30.0
2025-12-31,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,3313.01182605,14.58,232.0,3667.0,31.049057,30.0
2026-01-01,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,3206.314547944,13.362636,382.0,8391.0,34.346160999999995,30.0
2026-01-02,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,3394.9367630599995,16.700818,334.0,8578.0,33.81823,30.0
2026-01-03,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,2910.23436797,16.310162,336.0,7031.0,37.443204,30.0
2026-01-04,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,928.34,3.699176,116.0,2684.0,12.0,30.0
2026-01-05,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,1436.8682516,45.58,203.0,12780.0,16.486680999999997,30.0
2026-01-06,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,1133.26354106,148.444359,300.0,17641.0,12.342781,30.0
2026-01-07,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,1500.76,165.452092,268.0,19389.0,4.0,30.0
2026-01-08,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,216.49492701,62.174007,118.0,8003.0,1.499999,30.0
2026-01-09,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,42.912244230000006,206.063425,186.0,8024.0,1.011277,30.0
2026-01-10,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,426.32133985,82.327604,202.0,10467.0,5.456995,30.0
2026-01-11,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,245.22,94.722937,204.0,10129.0,3.0,30.0
2026-01-12,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,72.49,83.054412,158.0,7473.0,1.0,30.0
2026-01-13,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,284.07,85.819995,148.0,6445.0,6.0,30.0
2026-01-14,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,75.97,54.674155,137.0,6239.0,2.0,30.0
2026-01-15,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,139.70255704,32.916255,71.0,2857.0,1.974616,30.0
2026-01-16,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,55.24046187,25.602566,81.0,4177.0,0.986613,30.0
2026-01-17,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,0.7726128,35.753383,139.0,9604.0,0.006074,30.0
2026-01-18,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,210.75549042433965,40.730788,127.0,10606.0,0.0,30.0
2026-01-19,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,74.03,38.669491,126.0,10535.0,1.0,30.0
2026-01-20,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,354.68967241,50.283459,102.0,8228.0,3.624558,30.0
2026-01-21,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,144.69,10.21,37.0,3331.0,2.0,30.0
2026-01-22,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,145.8887865,9.798902,36.0,2849.0,3.0127,30.0
2026-01-23,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,59.55680736606789,11.51,18.0,1442.0,0.0,30.0
2026-02-03,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,734.9000000000001,9.737275,133.0,2145.0,12.0,30.0
2026-02-04,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,280.99,6.573226,61.0,1183.0,6.0,30.0
2026-02-05,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,2917.9316757,14.638861,97.0,976.0,22.313424,30.0
2026-02-06,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,2569.755,10.375,268.0,2750.0,34.5,30.0
2026-02-07,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,2081.701056,13.584811,168.0,2999.0,24.504379,30.0
2026-02-08,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,1673.09329657,13.56,154.0,4518.0,22.039932,30.0
2026-02-09,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,3215.40125752,44.804199,351.0,12550.0,37.993113,30.0
2026-02-10,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,9582.155866833,907.093585,1761.0,144814.0,123.578733,30.0
2026-02-11,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,1680.67288229,616.409037,673.0,76978.0,29.087331,30.0
2026-02-12,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,4201.32321795,1146.225252,1270.0,161792.0,50.515684,30.0
2026-02-13,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,2272.19802955,862.82493,1467.0,154972.0,32.270046,30.0
2026-02-14,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,4127.94583109,588.460897,1310.0,118955.0,58.267294,30.0
2026-02-15,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,4039.06500267,545.667747,1257.0,104273.0,56.019349,30.0
2026-02-16,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,2565.78802364,386.50101,1080.0,80361.0,36.515216,30.0
2026-02-17,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,4283.85777663,480.458689,1155.0,96579.0,51.955896,30.0
2026-02-18,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,9605.18206657,679.34898,1747.0,111784.0,102.325581,30.0
2026-02-19,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,4433.0792979,512.450295,1182.0,114233.0,61.74388999999999,30.0
2026-02-20,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,3148.7281558900004,591.25251,1406.0,125632.0,36.812462,30.0
2026-02-21,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,948.30065476,522.351812,1288.0,99654.0,16.039533,30.0
2026-02-22,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,665.56208322,305.238792,947.0,67942.0,12.511018,30.0
2026-02-23,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,541.01906654,204.590622,570.0,48189.0,6.591525,30.0
2026-02-24,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,745.42415754,129.132366,483.0,34587.0,9.651132,30.0
2026-02-25,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,251.93951709,92.094332,370.0,29733.0,3.660793,30.0
2026-02-26,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,561.07500157,71.234196,317.0,19002.0,8.918338,30.0
2026-02-27,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,815.38517002,70.900601,346.0,25661.0,11.618676,30.0
2026-02-28,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,905.97595987,56.120518,320.0,25234.0,10.12013,30.0
2026-03-01,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,3594.0347781,149.224542,728.0,29196.0,30.978902,30.0
2026-03-02,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,1524.72886412,50.575938,386.0,17947.0,16.462772,30.0
2026-03-03,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,928.7284502,40.547599,280.0,14220.0,10.780644,30.0
2026-03-04,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,388.27891584,20.576549,236.0,14192.0,5.025027,30.0
2026-03-05,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,1450.2050445,18.239347,306.0,13028.0,15.434098,30.0
2026-03-06,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,1857.16085276,13.937171,229.0,12443.0,11.222196,30.0
2026-03-07,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,1171.90035857,43.153849,377.0,22281.0,16.177560999999997,30.0
2026-03-08,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,1613.66010373,80.132506,455.0,30414.0,24.297345,30.0
2026-03-09,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,1045.71903428,121.309823,421.0,31980.0,10.393799,30.0
2026-03-10,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,696.57932,40.456905,190.0,9768.0,11.011528,30.0
2026-03-11,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,3.8691744809774913,0.74776,10.0,430.0,0.0,30.0
2026-03-12,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,1729.61510712,88.387521,338.0,16003.0,8.873618,30.0
2026-03-13,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,2560.37561878,92.493326,446.0,22627.0,34.804972,30.0
2026-03-14,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,4978.015977999999,112.417126,547.0,28742.0,41.02338,30.0
2026-03-15,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,1887.87844938,83.536107,463.0,26174.0,28.971497,30.0
2026-03-16,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,5549.99142436,125.189608,509.0,35335.0,40.67354,30.0
2026-03-17,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,801.71450982,61.500685,205.0,13059.0,10.39355,30.0
2026-03-18,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,1772.12065682,31.429374,165.0,8974.0,22.969127,30.0
2026-03-19,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,1045.13378533,29.607465,99.0,3820.0,9.989709,30.0
2026-03-20,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,171.98000000000002,10.073402,70.0,3018.0,3.0,30.0
2026-03-21,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,1059.1417515,10.064807,67.0,3118.0,13.689866,30.0
2026-03-22,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,831.955326,6.967992,79.0,4342.0,11.7818,30.0
2026-03-23,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,661.2649347,10.692762,112.0,5457.0,8.899487,30.0
2026-03-24,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,1491.52,10.8,108.0,3519.0,15.0,30.0
2026-03-25,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,775.0738695,10.206815,90.0,4127.0,12.234919,30.0
2026-03-26,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,1157.6240872,12.42,134.0,7315.0,17.015969,30.0
2026-03-27,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,612.60888908,9.881189,100.0,5780.0,10.023732,30.0
2026-03-28,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,1266.78166632,10.532227,111.0,6027.0,12.044808,30.0
2026-03-29,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,709.1991763,11.770002,129.0,7397.0,9.976299,30.0
2026-03-30,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,208.82589324,7.52,123.0,7055.0,4.022404,30.0
2026-03-31,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,836.11284,9.09581,103.0,5004.0,9.932788,30.0
2026-04-01,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,267.96968036,15.93,96.0,6384.0,4.002227,30.0
2026-04-02,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,297.36184527999995,21.732454,120.0,7491.0,4.393612,30.0
2026-04-03,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,29.32788,16.860001,95.0,6142.0,0.977596,30.0
2026-04-04,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,273.52369026,29.021494,120.0,11050.0,3.05226,30.0
2026-04-05,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,730.0,24.768127,103.0,8798.0,3.0,30.0
2026-04-06,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,9.078408173811772,1.754501,16.0,1159.0,0.0,30.0
2026-04-07,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,75.0,46.643505,129.0,10582.0,2.0,30.0
2026-04-08,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,156.12808254613958,30.173448,57.0,3965.0,0.0,30.0
2026-04-09,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,19.32942102,30.786927,80.0,7996.0,0.284298,30.0
2026-04-10,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,2.2970144740544707,0.443923,13.0,224.0,0.0,30.0
2026-04-11,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,419.00942102,59.689499,123.0,10455.0,3.284298,30.0
2026-04-12,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,172.575875,34.371011,68.0,5527.0,2.003087,30.0
2026-04-13,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,142.0609,32.19495,63.0,4628.0,2.985515,30.0
2026-04-14,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,107.23765,32.334477,40.0,3405.0,1.01971,30.0
2026-04-15,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,35.225026360085465,6.807619,22.0,950.0,0.0,30.0
2026-04-16,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,252.32812,47.57881,66.0,5973.0,4.984232,30.0
2026-04-17,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,35.0,23.603097,59.0,4842.0,1.0,30.0
2026-04-18,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,617.93,32.379006,57.0,4459.0,8.0,30.0
2026-04-19,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,350.498,28.189629,72.0,6233.0,3.980064,30.0
2026-04-20,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,354.35123328000003,36.324016,98.0,6149.0,4.335265,30.0
2026-04-21,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,162.99,32.519744,53.0,3569.0,3.0,30.0
2026-04-22,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,350.6255,34.602627,79.0,4716.0,3.98771,30.0
2026-04-23,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,134.92508814516626,26.075739,67.0,3902.0,0.0,30.0
2026-04-24,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,35.0,12.257491,47.0,4287.0,1.0,30.0
2026-04-25,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,1573.21969104,66.26484,59.0,5853.0,5.007612,30.0
2026-04-26,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,98.29073867892322,18.995753,33.0,2029.0,0.0,30.0
2026-04-27,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,2290.56,24.235886,47.0,4361.0,2.0,30.0
2026-04-28,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,29.42991,10.72008,32.0,2129.0,0.980997,30.0
2026-04-29,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,35.0,9.604689,71.0,3204.0,1.0,30.0
2026-04-30,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,33.51280178160797,6.476713,41.0,2557.0,0.0,30.0
2026-05-01,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,464.549495,10.186655,42.0,3054.0,5.367232,30.0
2026-05-02,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,116.88,5.959782,61.0,1747.0,2.0,30.0
2026-05-03,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,153.79,15.185741,46.0,2375.0,2.0,30.0
2026-05-04,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,115.99,12.301508,44.0,3426.0,3.0,30.0
2026-05-05,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,195.0,67.261061,85.0,10309.0,3.0,30.0
2026-05-06,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,75.99000000000001,40.465709,80.0,6765.0,2.0,30.0
2026-05-07,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,186.9361952,38.023287,76.0,7172.0,2.978208,30.0
2026-05-08,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,197.5,34.77714,49.0,4980.0,2.5,30.0
2026-05-09,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,141.02,62.546225,89.0,10411.0,2.0,30.0
2026-05-10,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,32.49,38.897669,109.0,9534.0,1.0,30.0
2026-05-11,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,404.367624,39.337741,94.0,6754.0,5.311593,30.0
2026-05-12,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,759.08292,38.48882,96.0,5622.0,8.42779,30.0
2026-05-13,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,264.41,36.914597,86.0,5185.0,4.0,30.0
2026-05-14,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,175.2105079232046,33.861334,109.0,8178.0,0.0,30.0
2026-05-15,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,178.73,51.560847,61.0,4611.0,3.0,30.0
2026-05-16,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,701.98,41.265851,117.0,9268.0,10.0,30.0
2026-05-17,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,1000.4785638,40.686387,88.0,7503.0,6.96126,30.0
2026-05-18,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,350.09744424,38.44223,82.0,3970.0,3.423292,30.0
2026-05-19,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,239.2,37.497473,77.0,4194.0,2.0,30.0
2026-05-20,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,209.38891265142718,40.466682,90.0,6066.0,0.0,30.0
2026-05-21,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,301.0,46.405891,86.0,8119.0,4.0,30.0
2026-05-22,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,91.98,35.268308,56.0,4237.0,2.0,30.0
2026-05-23,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,355.84056312,47.086133,85.0,9767.0,5.039494,30.0
2026-05-24,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,121.98,35.425374,108.0,9958.0,3.0,30.0
2026-05-25,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,108.0,33.21847,92.0,10079.0,1.0,30.0
2026-05-26,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,163.69132,14.090155,54.0,5437.0,1.97822,30.0
2026-05-27,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,371.90249028,38.401388,136.0,11800.0,4.024122,30.0
2026-05-28,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,238.09,36.694988,132.0,12323.0,3.0,30.0
2026-05-29,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,223.05,39.518316,74.0,6308.0,2.0,30.0
2026-05-30,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,183.22,55.322232,167.0,19631.0,3.0,30.0
2026-05-31,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,150.53440474612162,29.092409,141.0,14948.0,0.0,30.0
2026-06-01,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,219.85205355,39.17117,164.0,21492.0,2.948022,30.0
2026-06-02,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,149.71,50.907118,106.0,15421.0,3.0,30.0
2026-06-03,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,30.0,27.425367,86.0,7343.0,1.0,30.0
2026-06-04,google,21555598453,Pmax_NTM_Campaign_15,PERFORMANCE_MAX,159.43,2.628001,17.0,1120.0,2.0,30.0
2024-08-08,google,21560212684,Pmax_NTM_Campaign_16,PERFORMANCE_MAX,114.58092,53.090091,78.0,4915.0,2.0047,35.0
2024-08-09,google,21560212684,Pmax_NTM_Campaign_16,PERFORMANCE_MAX,0.41394,20.335231,32.0,1589.0,0.006899,35.0
2024-08-10,google,21560212684,Pmax_NTM_Campaign_16,PERFORMANCE_MAX,84.81084959485707,16.390618,37.0,1282.0,0.0,35.0
2024-08-11,google,21560212684,Pmax_NTM_Campaign_16,PERFORMANCE_MAX,104.58606,25.24901,33.0,4170.0,1.993101,35.0
2024-08-12,google,21560212684,Pmax_NTM_Campaign_16,PERFORMANCE_MAX,96.89303199609637,18.725631,46.0,2160.0,0.0,35.0
2024-08-13,google,21560212684,Pmax_NTM_Campaign_16,PERFORMANCE_MAX,177.0,19.995321,35.0,1861.0,2.0,35.0
2024-08-14,google,21560212684,Pmax_NTM_Campaign_16,PERFORMANCE_MAX,42.3998304,14.63147,38.0,2178.0,0.333332,35.0
2024-08-15,google,21560212684,Pmax_NTM_Campaign_16,PERFORMANCE_MAX,102.51553611877605,19.812241,43.0,2510.0,0.0,35.0
2024-08-16,google,21560212684,Pmax_NTM_Campaign_16,PERFORMANCE_MAX,102.6,16.474161,38.0,1964.0,1.0,35.0
2024-08-17,google,21560212684,Pmax_NTM_Campaign_16,PERFORMANCE_MAX,144.949254,25.987974,62.0,2305.0,2.006038,35.0
2024-08-18,google,21560212684,Pmax_NTM_Campaign_16,PERFORMANCE_MAX,146.4,29.423827,38.0,1928.0,2.0,35.0
2024-08-19,google,21560212684,Pmax_NTM_Campaign_16,PERFORMANCE_MAX,172.4,22.903149,42.0,2236.0,3.0,35.0
2024-08-20,google,21560212684,Pmax_NTM_Campaign_16,PERFORMANCE_MAX,85.047115,21.220074,36.0,2107.0,0.501047,35.0
2024-08-21,google,21560212684,Pmax_NTM_Campaign_16,PERFORMANCE_MAX,99.9,21.234738,42.0,2337.0,1.0,35.0
2024-08-22,google,21560212684,Pmax_NTM_Campaign_16,PERFORMANCE_MAX,36.0,35.386721,68.0,3329.0,1.0,35.0
2024-08-23,google,21560212684,Pmax_NTM_Campaign_16,PERFORMANCE_MAX,362.449776,43.92993,67.0,3633.0,3.005786,35.0
2024-08-24,google,21560212684,Pmax_NTM_Campaign_16,PERFORMANCE_MAX,391.4,39.63639,73.0,3073.0,4.5,35.0
2024-08-25,google,21560212684,Pmax_NTM_Campaign_16,PERFORMANCE_MAX,0.09423,29.106453,36.0,2599.0,0.0,35.0
2024-08-26,google,21560212684,Pmax_NTM_Campaign_16,PERFORMANCE_MAX,0.04734,27.304697,55.0,2338.0,0.0,35.0
2024-08-27,google,21560212684,Pmax_NTM_Campaign_16,PERFORMANCE_MAX,392.0,36.996741,42.0,1902.0,4.0,35.0
2024-08-28,google,21560212684,Pmax_NTM_Campaign_16,PERFORMANCE_MAX,275.817085,24.609358,58.0,2123.0,2.993713,35.0
2024-08-29,google,21560212684,Pmax_NTM_Campaign_16,PERFORMANCE_MAX,47.999985,23.818467,56.0,2169.0,1.333333,35.0
2024-08-30,google,21560212684,Pmax_NTM_Campaign_16,PERFORMANCE_MAX,241.500746,25.306549,47.0,2432.0,2.993962,35.0
2024-08-31,google,21560212684,Pmax_NTM_Campaign_16,PERFORMANCE_MAX,1838.0,31.802918,71.0,2099.0,10.0,35.0
2024-09-01,google,21560212684,Pmax_NTM_Campaign_16,PERFORMANCE_MAX,306.3,42.129005,82.0,2652.0,4.0,35.0
2024-09-02,google,21560212684,Pmax_NTM_Campaign_16,PERFORMANCE_MAX,683.0,41.840098,73.0,2055.0,7.5,35.0
2024-09-03,google,21560212684,Pmax_NTM_Campaign_16,PERFORMANCE_MAX,28.0,35.385621,67.0,3961.0,1.0,35.0
2024-09-04,google,21560212684,Pmax_NTM_Campaign_16,PERFORMANCE_MAX,300.999985,42.374188,61.0,3917.0,3.333333,35.0
2024-09-05,google,21560212684,Pmax_NTM_Campaign_16,PERFORMANCE_MAX,174.0,42.437338,71.0,3055.0,1.0,35.0
2024-09-06,google,21560212684,Pmax_NTM_Campaign_16,PERFORMANCE_MAX,305.5,32.767291,70.0,1757.0,3.0,35.0
2024-09-07,google,21560212684,Pmax_NTM_Campaign_16,PERFORMANCE_MAX,33.0,37.65334,77.0,2687.0,1.0,35.0
2024-09-08,google,21560212684,Pmax_NTM_Campaign_16,PERFORMANCE_MAX,218.66971048321608,42.260297,91.0,2992.0,0.0,35.0
2024-09-09,google,21560212684,Pmax_NTM_Campaign_16,PERFORMANCE_MAX,94.5,26.797941,52.0,1213.0,1.5,35.0
2024-09-10,google,21560212684,Pmax_NTM_Campaign_16,PERFORMANCE_MAX,78.26253975,25.484414,55.0,1592.0,3.001331,35.0
2024-09-11,google,21560212684,Pmax_NTM_Campaign_16,PERFORMANCE_MAX,123.0,34.991059,66.0,1564.0,1.0,35.0
2024-09-12,google,21560212684,Pmax_NTM_Campaign_16,PERFORMANCE_MAX,668.656405,80.111003,83.0,1724.0,7.048466,35.0
